SWAP_DATE,PLATFORM,TOTAL_SWAPS,UNIQUE_SWAPPERS,TOTAL_AMOUNT_IN,TOTAL_AMOUNT_OUT,UNIQUE_TOKENS_IN,UNIQUE_TOKENS_OUT,AVG_SWAPS_PER_USER,IMPLIED_FEE_PERCENTAGE
2024-04-19 00:00:00.000,thala,9137,1197,102796382548320,117424293921566,19,18,7.63325,-0.1423
2024-04-19 00:00:00.000,sushi,4025,836,7119741633994,6965399266854,10,10,4.814593,0.021678
2024-04-19 00:00:00.000,auxexchange,837,308,3754355756074,704837220894,15,15,2.717532,0.812261
2024-04-19 00:00:00.000,cetus,701,75,26346043535,25788371288,12,13,9.346667,0.021167
2024-04-19 00:00:00.000,animeswap,580,240,7523786307239,31764115878843,21,23,2.416667,-3.221826
2024-04-19 00:00:00.000,batswap,504,145,4009399235215929,4844875926605025,14,12,3.475862,-0.20838
2024-04-18 00:00:00.000,liquidswap,43211,8416,254109088588991500,285146192062959040,47,48,5.134387,-0.122141
2024-04-18 00:00:00.000,cellana,38734,1390,1487236988036494,1549994132849560,13,13,27.866187,-0.042197
2024-04-18 00:00:00.000,hippo,16250,938,8228313677049481,8424617801138612,42,45,17.324094,-0.023857
2024-04-18 00:00:00.000,pancake,15640,2980,78476612840711580,14470667301274480,56,60,5.248322,0.815605
2024-04-18 00:00:00.000,thala,8439,1455,86147887916126,93922246100362,18,18,5.8,-0.090244
2024-04-18 00:00:00.000,sushi,4248,712,7593951780786,8234350282858,11,9,5.966292,-0.08433
2024-04-18 00:00:00.000,auxexchange,955,375,612139232949,414518342580,15,15,2.546667,0.322837
2024-04-18 00:00:00.000,cetus,758,66,25590571458,28176908063,11,11,11.484848,-0.101066
2024-04-18 00:00:00.000,animeswap,642,288,153443527556,4700638747540,21,24,2.229167,-29.634324
2024-04-18 00:00:00.000,batswap,256,99,2107328324816686,3806039094155261,17,17,2.585859,-0.806097
2024-04-17 00:00:00.000,liquidswap,43887,8825,102923319615314260,125134229180897180,51,52,4.973031,-0.215801
2024-04-17 00:00:00.000,cellana,40859,1076,1712053824179763,1678479284909141,13,13,37.973048,0.019611
2024-04-17 00:00:00.000,pancake,21664,5051,77983031884842820,165388401308746180,61,66,4.289052,-1.120825
2024-04-17 00:00:00.000,hippo,17290,834,257971809683766,722056447371460,46,45,20.731415,-1.798974
2024-04-17 00:00:00.000,thala,8778,1566,78094053335698,65175738962618,19,19,5.605364,0.16542
2024-04-17 00:00:00.000,sushi,4241,666,7786059199124,7515040718746,10,8,6.367868,0.034808
2024-04-17 00:00:00.000,auxexchange,898,358,3616765557739,1041995176795,15,14,2.50838,0.711899
2024-04-17 00:00:00.000,cetus,809,66,28523417237,27667212824,11,10,12.257576,0.030018
2024-04-17 00:00:00.000,animeswap,719,318,3632134992383,4149436199548,24,20,2.261006,-0.142423
2024-04-17 00:00:00.000,batswap,277,94,8889592264247176,3605685402509959,20,19,2.946809,0.594392
2024-04-16 00:00:00.000,liquidswap,50754,10089,191497269337405980,94496123101210600,55,57,5.030627,0.506541
2024-04-16 00:00:00.000,cellana,37111,1140,1689159398725079,1674793461909232,13,13,32.553509,0.008505
2024-04-16 00:00:00.000,pancake,21786,4863,118755715858388050,139358004859835090,68,67,4.479951,-0.173485
2024-04-16 00:00:00.000,hippo,15711,975,7942040550770054,209775502171075,40,37,16.113846,0.973587
2024-04-16 00:00:00.000,thala,10864,1402,97626095307981,87977116475711,19,21,7.74893,0.098836
2024-04-16 00:00:00.000,sushi,6068,897,8067476910435,8358672360268,12,10,6.764771,-0.036095
2024-04-16 00:00:00.000,auxexchange,1032,371,277147686307,293345009311,15,15,2.781671,-0.058443
2024-04-16 00:00:00.000,animeswap,929,370,1391475935085,4547408051315,25,24,2.510811,-2.268046
2024-04-16 00:00:00.000,cetus,919,67,31925473871,33292898078,10,10,13.716418,-0.042832
2024-04-16 00:00:00.000,batswap,299,104,8277992757067888,24404078337917576,18,19,2.875,-1.948067
2024-04-15 00:00:00.000,liquidswap,53286,10599,115990728438056030,101099698583007380,55,52,5.027455,0.128381
2024-04-15 00:00:00.000,cellana,35001,1173,1428096681272318,1413150407891557,13,13,29.838875,0.010466
2024-04-15 00:00:00.000,hippo,29970,1197,16639233454430220,5628876300629758,44,44,25.037594,0.661711
2024-04-15 00:00:00.000,pancake,22701,4750,119445174004431520,120233914668843580,65,66,4.779158,-0.006603
2024-04-15 00:00:00.000,thala,11491,1841,126152564488294,124017373671400,20,21,6.241716,0.016925
2024-04-15 00:00:00.000,sushi,6047,1095,10064297019720,9133715310034,12,12,5.522374,0.092464
2024-04-15 00:00:00.000,animeswap,1206,437,2460281540973,4863447840849,27,27,2.759725,-0.976785
2024-04-15 00:00:00.000,cetus,1148,70,34822120695,30516321250,11,12,16.4,0.123651
2024-04-15 00:00:00.000,auxexchange,1144,420,861194567731,2181955341849,15,14,2.72381,-1.533638
2024-04-15 00:00:00.000,batswap,438,150,9489409448017884,10650473687243204,17,16,2.92,-0.122354
2024-04-14 00:00:00.000,liquidswap,55720,9509,116099418966436580,110692845030604180,58,53,5.859712,0.046568
2024-04-14 00:00:00.000,cellana,52611,1173,2133156492435155,2176478207813555,13,13,44.851662,-0.020309
2024-04-14 00:00:00.000,hippo,33528,1147,46839324716337830,5998826073971197,44,40,29.231037,0.871928
2024-04-14 00:00:00.000,pancake,25379,4249,218866864559405300,47377833043612730,68,70,5.972935,0.783531
2024-04-14 00:00:00.000,thala,13086,1995,171115248356541,214955031847797,18,18,6.559398,-0.2562
2024-04-14 00:00:00.000,sushi,9264,1809,13686306098413,15271334713673,12,12,5.121061,-0.115811
2024-04-14 00:00:00.000,cetus,1400,87,43553539580,51381105573,11,12,16.091954,-0.179723
2024-04-14 00:00:00.000,auxexchange,1250,362,11626128576343,13464826964296,15,15,3.453039,-0.158152
2024-04-14 00:00:00.000,animeswap,1054,325,3755277347827,5904317272031,27,25,3.243077,-0.572272
2024-04-14 00:00:00.000,batswap,435,115,33324320836999736,5246038312026365,18,16,3.782609,0.842576
2024-04-13 00:00:00.000,liquidswap,60162,11461,281028021010279420,240149130277196160,53,56,5.24928,0.145462
2024-04-13 00:00:00.000,cellana,56654,6072,1942311225282235,1952763037087799,13,13,9.330369,-0.005381
2024-04-13 00:00:00.000,hippo,35451,1148,11324803273333640,759604025993070,39,38,30.880662,0.932926
2024-04-13 00:00:00.000,pancake,30361,5418,130991933109813950,137449658518144560,74,75,5.603728,-0.049299
2024-04-13 00:00:00.000,thala,18227,1658,322337708392918,451052105868796,23,23,10.993366,-0.399315
2024-04-13 00:00:00.000,sushi,8156,1249,19016578789372,16883259948560,11,13,6.530024,0.112182
2024-04-13 00:00:00.000,auxexchange,1872,413,408353459903,2136464119836,13,14,4.532688,-4.231899
2024-04-13 00:00:00.000,cetus,1568,120,72189279471,62112122979,13,13,13.066667,0.139594
2024-04-13 00:00:00.000,animeswap,1385,330,13342229763481,1962103197710,24,27,4.19697,0.85294
2024-04-13 00:00:00.000,batswap,509,134,19375204806672300,9946523332511988,18,16,3.798507,0.486636
2024-04-12 00:00:00.000,liquidswap,41886,11047,229321088063813500,195166345122969340,54,55,3.791618,0.148939
2024-04-12 00:00:00.000,cellana,21969,4128,427745285259338,372166760871788,13,13,5.321948,0.129934
2024-04-12 00:00:00.000,pancake,20733,3976,89048310264449980,75565238604636130,70,74,5.214537,0.151413
2024-04-12 00:00:00.000,hippo,19366,1206,330725282421469,12586781559956280,42,44,16.058043,-37.058117
2024-04-12 00:00:00.000,thala,12432,1787,1132174627095888,1166764093346813,22,22,6.956911,-0.030551
2024-04-12 00:00:00.000,sushi,4023,482,8557192874425,5327478171453,12,15,8.346473,0.377427
2024-04-12 00:00:00.000,auxexchange,934,371,1206255256445,1614655746513,15,14,2.51752,-0.338569
2024-04-12 00:00:00.000,cetus,896,100,39129259412,24152159821,14,14,8.96,0.38276
2024-04-12 00:00:00.000,animeswap,730,289,1162136873575,2902814667268,22,26,2.525952,-1.497825
2024-04-12 00:00:00.000,batswap,648,193,16025443641592572,11216944156314544,17,18,3.357513,0.300054
2024-04-11 00:00:00.000,liquidswap,35008,10397,153296925714938370,161902053671322850,48,56,3.367125,-0.056134
2024-04-11 00:00:00.000,cellana,25849,1911,430039783916879,438503472379467,13,13,13.526426,-0.019681
2024-04-11 00:00:00.000,pancake,13122,3921,74106427715283180,216426347884097570,65,72,3.346595,-1.92048
2024-04-11 00:00:00.000,hippo,10299,1102,29783098183266,56083629093716,36,36,9.345735,-0.883069
2024-04-11 00:00:00.000,thala,7307,1996,104808426545619,99586770241149,20,21,3.660822,0.049821
2024-04-11 00:00:00.000,sushi,3364,1492,3582731542690,3036771265586,13,12,2.254692,0.152387
2024-04-11 00:00:00.000,auxexchange,644,347,2287223937696,1990652563207,16,15,1.855908,0.129664
2024-04-11 00:00:00.000,batswap,515,201,7755039653342164,10062431310680946,20,19,2.562189,-0.297534
2024-04-11 00:00:00.000,animeswap,488,247,6213583790574,347096229296596,27,26,1.975709,-54.860875
2024-04-11 00:00:00.000,cetus,483,36,12498457967,10094104185,11,11,13.416667,0.192372
2024-04-10 00:00:00.000,liquidswap,37501,10125,201481914614163100,170925567086359800,58,62,3.703802,0.151658
2024-04-10 00:00:00.000,cellana,37234,2062,717363642784001,682474962803378,13,13,18.057226,0.048635
2024-04-10 00:00:00.000,pancake,19131,5187,103797601062607410,178984352996676350,79,77,3.688259,-0.724359
2024-04-10 00:00:00.000,hippo,17110,1271,2854983802581098,113463257423729,37,41,13.461841,0.960258
2024-04-10 00:00:00.000,thala,10617,2194,253391355639376,250365089169909,20,22,4.839107,0.011943
2024-04-10 00:00:00.000,sushi,5119,2087,5032671019964,4448312591734,11,16,2.452803,0.116113
2024-04-10 00:00:00.000,auxexchange,873,420,7781645439123,7599333386431,13,14,2.078571,0.023428
2024-04-10 00:00:00.000,cetus,744,72,23579703326,20549997424,13,11,10.333333,0.128488
2024-04-10 00:00:00.000,batswap,706,240,14360233426780608,11939126665835352,22,20,2.941667,0.168598
2024-04-10 00:00:00.000,animeswap,670,323,3199402824659,2873308407179,25,24,2.074303,0.101924
2024-04-09 00:00:00.000,liquidswap,40798,8751,108293171940299070,114465140928103360,60,57,4.662096,-0.056993
2024-04-09 00:00:00.000,cellana,38604,1877,1246137901156976,1225213049170245,13,13,20.566862,0.016792
2024-04-09 00:00:00.000,pancake,19368,3807,266533893343465100,164127929151205760,65,66,5.08747,0.384214
2024-04-09 00:00:00.000,hippo,14799,1282,4698696914730256,7602776837471384,40,42,11.543682,-0.618061
2024-04-09 00:00:00.000,thala,9321,1807,237469617527619,254269697472421,20,21,5.158273,-0.070746
2024-04-09 00:00:00.000,sushi,4567,1058,4077849016726,2394190333873,14,14,4.316635,0.412879
2024-04-09 00:00:00.000,batswap,920,257,49818406053300860,45614502566504880,24,24,3.579767,0.084385
2024-04-09 00:00:00.000,auxexchange,811,396,7675944251657,6721917550674,14,14,2.04798,0.124288
2024-04-09 00:00:00.000,cetus,561,41,20804859854,12777075561,10,11,13.682927,0.385861
2024-04-09 00:00:00.000,animeswap,555,276,816673554158,813417389018,22,25,2.01087,0.003987
2024-04-08 00:00:00.000,liquidswap,38121,9758,202247985468659000,199758206209004320,54,55,3.906641,0.012311
2024-04-08 00:00:00.000,cellana,35448,2029,864594328952886,821871487274956,13,13,17.470675,0.049414
2024-04-08 00:00:00.000,pancake,20703,5944,94991427774502450,201870429077632580,70,69,3.483008,-1.125144
2024-04-08 00:00:00.000,hippo,11417,1164,83773113777505,1874390333774403,39,40,9.808419,-21.374605
2024-04-08 00:00:00.000,thala,7433,2026,129989352314510,95653299909326,21,21,3.668806,0.264145
2024-04-08 00:00:00.000,sushi,4599,1865,2047718428761,2741174215239,13,12,2.465952,-0.338648
2024-04-08 00:00:00.000,batswap,1037,443,16057150316898784,15406791545421068,21,18,2.340858,0.040503
2024-04-08 00:00:00.000,auxexchange,707,362,14712022490913,5133603459921,15,15,1.953039,0.651061
2024-04-08 00:00:00.000,animeswap,521,270,3289380512434,1572891110748,25,24,1.92963,0.521828
2024-04-08 00:00:00.000,cetus,500,39,9290222453,12928981324,12,11,12.820513,-0.391676
2024-04-07 00:00:00.000,liquidswap,37984,10348,87601761600655360,65505758344429680,50,51,3.670661,0.252232
2024-04-07 00:00:00.000,cellana,28849,1810,505700505187073,479038919090331,13,13,15.938674,0.052722
2024-04-07 00:00:00.000,pancake,21342,5825,156052672929400100,107185096342001280,54,62,3.663863,0.313148
2024-04-07 00:00:00.000,thala,11317,2429,91014814330280,83530948464190,20,20,4.659119,0.082227
2024-04-07 00:00:00.000,hippo,10898,1170,751946997639493,831128396392800,39,40,9.31453,-0.105302
2024-04-07 00:00:00.000,sushi,6339,2213,1895197468058,2249531981296,13,10,2.864437,-0.186964
2024-04-07 00:00:00.000,auxexchange,976,464,50872042803778,52388041777274,14,13,2.103448,-0.0298
2024-04-07 00:00:00.000,batswap,659,180,68702153962961730,45355244100832290,23,18,3.661111,0.339828
2024-04-07 00:00:00.000,animeswap,608,254,4710580567770,4918511284340,21,23,2.393701,-0.044141
2024-04-07 00:00:00.000,cetus,391,40,8947137479,10288936127,9,10,9.775,-0.14997
2024-04-06 00:00:00.000,liquidswap,31701,10511,133892672203974430,158979042530846800,51,53,3.015983,-0.187362
2024-04-06 00:00:00.000,cellana,29633,2079,591673746678632,661483246843648,13,13,14.253487,-0.117986
2024-04-06 00:00:00.000,pancake,16607,4926,207467887264811230,169285150295792930,50,56,3.371295,0.184042
2024-04-06 00:00:00.000,hippo,11197,1139,14351070316726372,11345063983733364,38,40,9.830553,0.209462
2024-04-06 00:00:00.000,thala,9707,2697,97858370726668,127271445876646,19,20,3.599184,-0.300568
2024-04-06 00:00:00.000,sushi,5164,2229,2173755113107,2263257963432,7,6,2.316734,-0.041174
2024-04-06 00:00:00.000,batswap,646,215,27716985400955600,7353057249299969,25,22,3.004651,0.734709
2024-04-06 00:00:00.000,auxexchange,568,338,3550483080564,4193221867802,15,15,1.680473,-0.181029
2024-04-06 00:00:00.000,cetus,390,43,11204751547,11795640823,8,9,9.069767,-0.052736
2024-04-06 00:00:00.000,animeswap,361,214,852348050742,795965213479,21,21,1.686916,0.06615
2024-04-05 00:00:00.000,liquidswap,39865,10279,190011203793054340,187919724812457200,49,52,3.878296,0.011007
2024-04-05 00:00:00.000,cellana,29512,1713,1493899680400216,1466245195854562,13,13,17.228255,0.018512
2024-04-05 00:00:00.000,pancake,22831,5157,35123145129008010,34709413856155910,63,64,4.427186,0.011779
2024-04-05 00:00:00.000,hippo,19921,1250,8938201876921590,958360180134509,46,41,15.9368,0.892779
2024-04-05 00:00:00.000,thala,12120,2218,295203308383542,271664712526190,20,21,5.464382,0.079737
2024-04-05 00:00:00.000,sushi,5153,1547,4556680443213,3570244729274,8,10,3.330963,0.216481
2024-04-05 00:00:00.000,auxexchange,1209,440,12013279110909,28150698032349,16,16,2.747727,-1.343298
2024-04-05 00:00:00.000,animeswap,877,337,21457903041968,33919735739619,21,23,2.602374,-0.580757
2024-04-05 00:00:00.000,cetus,633,48,20694621862,15947731782,10,11,13.1875,0.229378
2024-04-05 00:00:00.000,batswap,467,149,11267576490890656,8851702767709590,16,16,3.134228,0.214409
2024-04-04 00:00:00.000,liquidswap,40606,11697,551530899409199800,623826803289551000,49,54,3.471488,-0.131082
2024-04-04 00:00:00.000,cellana,30323,2378,1409905861109210,1401875108977598,13,13,12.751472,0.005696
2024-04-04 00:00:00.000,pancake,23274,6225,44757165440928250,19308433649827908,61,63,3.738795,0.568596
2024-04-04 00:00:00.000,hippo,17490,1030,14061068564598676,11469550969017760,42,43,16.980583,0.184304
2024-04-04 00:00:00.000,thala,14476,2200,236746069912752,202415247307730,19,22,6.58,0.145011
2024-04-04 00:00:00.000,sushi,6602,2189,3914575212131,3861966241604,11,10,3.015989,0.013439
2024-04-04 00:00:00.000,auxexchange,1056,430,2611495276103,10341916537912,14,15,2.455814,-2.960151
2024-04-04 00:00:00.000,animeswap,721,315,487704996210,2954419725392,22,23,2.288889,-5.057801
2024-04-04 00:00:00.000,cetus,699,43,26215414122,25864144571,9,9,16.255814,0.013399
2024-04-04 00:00:00.000,batswap,600,193,6596574287961302,6940960325483810,19,15,3.108808,-0.052207
2024-04-03 00:00:00.000,liquidswap,45943,11951,2545957744705270300,8151881963224201000,51,58,3.844281,-2.201892
2024-04-03 00:00:00.000,cellana,30917,1804,1013055532044678,953042842637030,13,13,17.138027,0.059239
2024-04-03 00:00:00.000,pancake,24317,5764,93246162236933090,87796112615871660,68,68,4.218772,0.058448
2024-04-03 00:00:00.000,hippo,20815,1055,9379229758942104,17360206040210660,42,51,19.729858,-0.85092
2024-04-03 00:00:00.000,thala,11956,2062,179577435519939,155438993022440,20,21,5.798254,0.134418
2024-04-03 00:00:00.000,sushi,6106,2258,5177943825024,4644017343264,13,15,2.704163,0.103116
2024-04-03 00:00:00.000,animeswap,1253,437,1677297980519,3008360945232,27,30,2.867277,-0.793576
2024-04-03 00:00:00.000,auxexchange,1212,402,1096254730260,284668041689,17,16,3.014925,0.740327
2024-04-03 00:00:00.000,cetus,845,66,31707964610,29123339603,13,12,12.80303,0.081513
2024-04-03 00:00:00.000,batswap,662,246,11574839924997368,12264150981197256,19,18,2.691057,-0.059553
2024-04-02 00:00:00.000,liquidswap,43959,10824,1074177592778842,1445157712028095,44,50,4.061253,-0.345362
2024-04-02 00:00:00.000,cellana,29604,2279,1438344730962675,1351451512516128,13,13,12.989908,0.060412
2024-04-02 00:00:00.000,pancake,23995,5828,174484171514244200,200315335302269440,51,53,4.117193,-0.148043
2024-04-02 00:00:00.000,hippo,21174,1166,323753128891926,9870994074420744,41,50,18.15952,-29.489262
2024-04-02 00:00:00.000,thala,13108,2226,207509081660587,172289073356290,22,20,5.888589,0.169728
2024-04-02 00:00:00.000,sushi,5667,1900,4871903853445,3205528937285,8,13,2.982632,0.342038
2024-04-02 00:00:00.000,auxexchange,995,343,24529097193,241775422442,13,16,2.900875,-8.856678
2024-04-02 00:00:00.000,animeswap,867,350,511550962529,3335023430853,23,24,2.477143,-5.519435
2024-04-02 00:00:00.000,batswap,712,204,78167827890164320,66537883499787976,26,23,3.490196,0.148782
2024-04-02 00:00:00.000,cetus,705,59,23844142664,15822749771,10,10,11.949153,0.336409
2024-04-01 00:00:00.000,liquidswap,46679,10921,15705518128240172,33194295263296470,46,49,4.274242,-1.113543
2024-04-01 00:00:00.000,hippo,24377,1291,266197264960017,6521492762410141,44,49,18.882262,-23.498722
2024-04-01 00:00:00.000,pancake,23672,5069,128648437303574540,127664994766578620,52,62,4.669955,0.007644
2024-04-01 00:00:00.000,cellana,22772,1467,401496128927346,546321736908543,13,13,15.522836,-0.360715
2024-04-01 00:00:00.000,thala,12297,2040,199888737304556,219709783418661,20,18,6.027941,-0.09916
2024-04-01 00:00:00.000,sushi,6640,1427,6801031349292,6570798243043,10,13,4.653118,0.033853
2024-04-01 00:00:00.000,cetus,1213,46,65734976222,64703421832,10,8,26.369565,0.015693
2024-04-01 00:00:00.000,auxexchange,1177,386,226487398608,628912383090,15,16,3.049223,-1.77681
2024-04-01 00:00:00.000,animeswap,1016,401,3125157921256,6431448039069,24,24,2.533666,-1.057959
2024-04-01 00:00:00.000,batswap,589,197,42171556537361360,87750984271476420,21,20,2.989848,-1.08081
2024-03-31 00:00:00.000,liquidswap,44342,13157,283913217393019,472430598174239,43,47,3.370221,-0.663996
2024-03-31 00:00:00.000,pancake,16904,6043,259597635204990500,44219770150470660,63,62,2.797286,0.82966
2024-03-31 00:00:00.000,cellana,14824,1787,891681036659832,863782874379681,13,13,8.295467,0.031287
